Segment Name;Segment Line;File Name;File Line;Address;Name;Type;Data Type;Size;MX;Reloc
;263;SEG1F.S;226;00/0184;;Code;;4;00;E 3
;270;SEG1F.S;233;00/0193;L1F0193;Code;;1;00;
;272;SEG1F.S;235;00/0195;;Code;;3;00;E 2
;273;SEG1F.S;236;00/0198;;Code;;3;00;E 2
;274;SEG1F.S;237;00/019B;;Code;;4;00;E 3
;276;SEG1F.S;239;00/01A1;L1F01A1;Code;;4;00;E 3
;277;SEG1F.S;240;00/01A5;;Code;;4;00;3
;278;SEG1F.S;241;00/01A9;;Code;;4;00;E 3
;279;SEG1F.S;242;00/01AD;;Code;;4;00;E 3
;281;SEG1F.S;244;00/01B3;L1F01B3;Code;;3;00;E 2
;282;SEG1F.S;245;00/01B6;;Code;;3;00;E 2
;283;SEG1F.S;246;00/01B9;;Code;;3;00;E 2
;284;SEG1F.S;247;00/01BC;;Code;;3;00;E 2
;292;SEG1F.S;255;00/01C7;L1F01C7;Code;;1;00;
;302;SEG1F.S;265;00/01D6;;Code;;4;00;3
;305;SEG1F.S;268;00/01DC;;Code;;4;00;3
;313;SEG1F.S;276;00/01E8;L1F01E8;Code;;1;00;
;321;SEG1F.S;284;00/01F3;;Code;;3;00;E 2
;322;SEG1F.S;285;00/01F6;;Code;;3;00;E 2
;325;SEG1F.S;288;00/01FF;;Code;;3;00;E 2
;326;SEG1F.S;289;00/0202;;Code;;3;00;E 2
;327;SEG1F.S;290;00/0205;;Code;;3;00;E 2
;328;SEG1F.S;291;00/0208;;Code;;3;00;E 2
;329;SEG1F.S;292;00/020B;;Code;;3;00;E 2
;330;SEG1F.S;293;00/020E;;Code;;3;00;E 2
;338;SEG1F.S;301;00/0219;L1F0219;Code;;1;00;
;348;SEG1F.S;311;00/022A;;Code;;4;00;3
;358;SEG1F.S;321;00/0238;L1F0238;Code;;1;00;
;368;SEG1F.S;331;00/0249;;Code;;4;00;3
;371;SEG1F.S;334;00/024F;;Code;;3;00;E 2
;379;SEG1F.S;342;00/025A;L1F025A;Code;;1;00;
;387;SEG1F.S;350;00/0265;;Code;;3;00;E 2
;388;SEG1F.S;351;00/0268;;Code;;3;00;E 2
;390;SEG1F.S;353;00/026C;;Code;;3;00;E 2
;393;SEG1F.S;356;00/0271;;Code;;3;00;E 2
;396;SEG1F.S;359;00/0276;;Code;;3;00;E 2
;397;SEG1F.S;360;00/0279;;Code;;3;00;E 2
;398;SEG1F.S;361;00/027C;;Code;;3;00;E 2
;399;SEG1F.S;362;00/027F;;Code;;3;00;E 2
;401;SEG1F.S;364;00/0283;;Code;;3;00;E 2
;404;SEG1F.S;367;00/0288;;Code;;3;00;E 2
;407;SEG1F.S;370;00/028D;;Code;;3;00;E 2
;408;SEG1F.S;371;00/0290;;Code;;3;00;E 2
;410;SEG1F.S;373;00/0294;;Code;;3;00;E 2
;413;SEG1F.S;376;00/029C;;Code;;3;00;E 2
;416;SEG1F.S;379;00/02A4;L1F02A4;Code;;3;00;E 2
;419;SEG1F.S;382;00/02AC;L1F02AC;Code;;2;00;
;421;SEG1F.S;384;00/02B1;L1F02B1;Code;;2;00;
;422;SEG1F.S;385;00/02B3;;Code;;4;00;E 3
;423;SEG1F.S;386;00/02B7;;Code;;3;00;E 2
;424;SEG1F.S;387;00/02BA;;Code;;3;00;E 2
;425;SEG1F.S;388;00/02BD;;Code;;4;00;E 3
;426;SEG1F.S;389;00/02C1;;Code;;3;00;E 2
;427;SEG1F.S;390;00/02C4;;Code;;3;00;E 2
;430;SEG1F.S;393;00/02CD;;Code;;3;00;E 2
;431;SEG1F.S;394;00/02D0;;Code;;3;00;E 2
;432;SEG1F.S;395;00/02D3;L1F02D3;Code;;1;00;
;433;SEG1F.S;396;00/02D4;;Code;;3;00;E 2
;436;SEG1F.S;399;00/02DC;;Code;;3;00;E 2
;439;SEG1F.S;402;00/02E4;L1F02E4;Code;;3;00;E 2
;442;SEG1F.S;405;00/02EC;L1F02EC;Code;;2;00;
;445;SEG1F.S;408;00/02F3;L1F02F3;Code;;2;00;
;446;SEG1F.S;409;00/02F5;;Code;;4;00;E 3
;447;SEG1F.S;410;00/02F9;;Code;;3;00;E 2
;448;SEG1F.S;411;00/02FC;;Code;;3;00;E 2
;449;SEG1F.S;412;00/02FF;;Code;;4;00;E 3
;450;SEG1F.S;413;00/0303;;Code;;3;00;E 2
;451;SEG1F.S;414;00/0306;;Code;;3;00;E 2
;454;SEG1F.S;417;00/030F;;Code;;3;00;E 2
;455;SEG1F.S;418;00/0312;;Code;;3;00;E 2
;456;SEG1F.S;419;00/0315;L1F0315;Code;;4;00;E 3
;457;SEG1F.S;420;00/0319;;Code;;4;00;E 3
;458;SEG1F.S;421;00/031D;;Code;;4;00;E 3
;460;SEG1F.S;423;00/0322;;Code;;3;00;E 2
;463;SEG1F.S;426;00/032A;;Code;;3;00;E 2
;466;SEG1F.S;429;00/0332;L1F0332;Code;;3;00;E 2
;469;SEG1F.S;432;00/033A;L1F033A;Code;;2;00;
;471;SEG1F.S;434;00/033F;L1F033F;Code;;2;00;
;474;SEG1F.S;437;00/0347;;Code;;3;00;E 2
;475;SEG1F.S;438;00/034A;;Code;;3;00;E 2
;476;SEG1F.S;439;00/034D;L1F034D;Code;;1;00;
;477;SEG1F.S;440;00/034E;;Code;;3;00;E 2
;480;SEG1F.S;443;00/0356;;Code;;3;00;E 2
;483;SEG1F.S;446;00/035E;L1F035E;Code;;3;00;E 2
;486;SEG1F.S;449;00/0366;L1F0366;Code;;2;00;
;489;SEG1F.S;452;00/036D;L1F036D;Code;;2;00;
;492;SEG1F.S;455;00/0375;;Code;;3;00;E 2
;493;SEG1F.S;456;00/0378;;Code;;3;00;E 2
;494;SEG1F.S;457;00/037B;L1F037B;Code;;1;00;
;40;SEG20.S;24;00/0000;L200000;Code;;1;00;
;48;SEG20.S;32;00/000B;;Code;;3;00;E 1 >>16
;49;SEG20.S;33;00/000E;;Code;;3;00;E 2
;50;SEG20.S;34;00/0011;;Code;;4;00;E 3
;53;SEG20.S;37;00/0017;;Code;;4;00;E 3
;61;SEG20.S;45;00/0023;L200023;Code;;1;00;
;69;SEG20.S;53;00/002E;;Code;;3;00;E 2
;73;SEG20.S;57;00/0037;;Code;;3;00;E 2
;77;SEG20.S;61;00/0040;;Code;;3;00;E 2
;81;SEG20.S;65;00/0049;;Code;;3;00;E 2
;90;SEG20.S;74;00/005D;;Code;;4;00;E 3
;100;SEG20.S;84;00/006F;;Code;;4;00;E 3
;109;SEG20.S;93;00/0080;;Code;;4;00;E 3
;118;SEG20.S;102;00/0091;;Code;;4;00;E 3
;127;SEG20.S;111;00/00A2;;Code;;4;00;E 3
;137;SEG20.S;121;00/00B5;;Code;;4;00;E 3
;149;SEG20.S;133;00/00CC;;Code;;4;00;E 3
;167;SEG20.S;151;00/00EC;;Code;;4;00;E 3
;181;SEG20.S;165;00/0107;;Code;;4;00;E 3
;190;SEG20.S;174;00/0118;;Code;;4;00;E 3
;199;SEG20.S;183;00/0129;;Code;;4;00;E 3
;208;SEG20.S;192;00/013A;;Code;;4;00;E 3
;213;SEG20.S;197;00/0142;;Code;;3;00;E 2
;216;SEG20.S;200;00/0149;;Code;;3;00;E 2
;217;SEG20.S;201;00/014C;;Code;;3;00;E 2
;220;SEG20.S;204;00/0153;;Code;;3;00;E 2
;221;SEG20.S;205;00/0156;;Code;;3;00;E 2
;224;SEG20.S;208;00/015D;;Code;;3;00;E 2
;88;SEG21.S;34;00/000D;;Code;;3;00;E 2
;96;SEG21.S;42;00/0018;L210018;Code;;1;00;
;103;SEG21.S;49;00/0023;;Code;;3;00;E 2
;105;SEG21.S;51;00/0027;;Code;;3;00;E 2
;109;SEG21.S;55;00/0031;;Code;;3;00;E 2
;116;SEG21.S;62;00/003F;L21003F;Code;;1;00;
;130;SEG21.S;76;00/0055;L210055;Code;;3;00;
;133;SEG21.S;79;00/005C;;Code;;4;00;E 3
;137;SEG21.S;83;00/0063;;Code;;4;00;E 3
;147;SEG21.S;93;00/0074;;Code;;3;00;E 2
;153;SEG21.S;99;00/0080;L210080;Code;;1;00;
;167;SEG21.S;113;00/0096;L210096;Code;;3;00;
;170;SEG21.S;116;00/009D;;Code;;4;00;E 3
;174;SEG21.S;120;00/00A4;;Code;;4;00;E 3
;184;SEG21.S;130;00/00B5;;Code;;3;00;E 2
;185;SEG21.S;131;00/00B8;;Code;;3;00;E 2
;187;SEG21.S;133;00/00BC;;Code;;3;00;E 2
;194;SEG21.S;140;00/00CA;L2100CA;Code;;1;00;
;208;SEG21.S;154;00/00E0;L2100E0;Code;;3;00;
;211;SEG21.S;157;00/00E7;;Code;;4;00;E 3
;215;SEG21.S;161;00/00EE;;Code;;4;00;E 3
;225;SEG21.S;171;00/00FF;;Code;;3;00;E 2
;231;SEG21.S;177;00/010B;L21010B;Code;;1;00;
;243;SEG21.S;189;00/011F;;Code;;4;00;E 3
;253;SEG21.S;199;00/0130;;Code;;3;00;E 2
;261;SEG21.S;207;00/013B;L21013B;Code;;1;00;
;269;SEG21.S;215;00/0146;;Code;;3;00;E 2
;270;SEG21.S;216;00/0149;;Code;;3;00;E 2
;271;SEG21.S;217;00/014C;;Code;;3;00;E 2
;279;SEG21.S;225;00/015A;;Code;;3;00;E 2
;281;SEG21.S;227;00/0160;;Code;;3;00;E 2
;289;SEG21.S;235;00/016B;L21016B;Code;;1;00;
;297;SEG21.S;243;00/0176;;Code;;3;00;E 2
;298;SEG21.S;244;00/0179;;Code;;3;00;E 2
;299;SEG21.S;245;00/017C;;Code;;3;00;E 2
;300;SEG21.S;246;00/017F;;Code;;3;00;E 2
;333;SEG21.S;276;00/019F;;Code;;4;00;E 3
;345;SEG21.S;288;00/01B3;;Code;;4;00;E 3
;350;SEG21.S;293;00/01C0;;Code;;3;00;E 2
;355;SEG21.S;298;00/01CA;;Code;;3;00;E 2
;358;SEG21.S;301;00/01D1;L2101DC;Code;;3;00;E 2
;364;SEG21.S;307;00/01DD;;Code;;3;00;E 2
;366;SEG21.S;309;00/01E2;L2101ED;Code;;3;00;E 2
;371;SEG21.S;314;00/01EC;;Code;;3;00;E 2
;374;SEG21.S;317;00/01F3;L2101FE;Code;;3;00;E 2
;380;SEG21.S;323;00/01FF;;Code;;3;00;E 2
;382;SEG21.S;325;00/0204;L21020F;Code;;3;00;E 2
;385;SEG21.S;328;00/020A;;Code;;3;00;E 2
;386;SEG21.S;329;00/020D;;Code;;3;00;E 2
;389;SEG21.S;332;00/0213;;Code;;3;00;E 2
;390;SEG21.S;333;00/0216;;Code;;3;00;E 2
;393;SEG21.S;336;00/021C;;Code;;3;00;E 2
;394;SEG21.S;337;00/021F;;Code;;3;00;E 2
;397;SEG21.S;340;00/0225;;Code;;3;00;E 2
;400;SEG21.S;343;00/022B;;Code;;3;00;E 2
;402;SEG21.S;345;00/022F;;Code;;3;00;E 2
;409;SEG21.S;352;00/023C;;Code;;3;00;E 2
;412;SEG21.S;355;00/0242;;Code;;3;00;E 2
;419;SEG21.S;362;00/024F;;Code;;3;00;E 2
;420;SEG21.S;363;00/0252;;Code;;4;00;3
;428;SEG21.S;371;00/025E;L210269;Code;;1;00;
;436;SEG21.S;379;00/0269;;Code;;3;00;E 2
;444;SEG21.S;387;00/0274;L21027F;Code;;1;00;
;451;SEG21.S;394;00/027F;;Code;;3;00;E 2
;457;SEG21.S;400;00/028D;L210298;Code;;2;00;
;459;SEG21.S;402;00/0292;L21029D;Code;;3;00;
;468;SEG21.S;411;00/02A3;L2102AE;Code;;1;00;
;470;SEG21.S;413;00/02A5;;Code;;3;00;E 2
;471;SEG21.S;414;00/02A8;;Code;;3;00;E 2
;473;SEG21.S;416;00/02AC;;Code;;4;00;E 3
;477;SEG21.S;420;00/02B3;;Code;;4;00;E 3
;480;SEG21.S;423;00/02B9;;Code;;3;00;E 2
;481;SEG21.S;424;00/02BC;;Code;;3;00;E 2
;485;SEG21.S;428;00/02C6;L2102D1;Code;;3;00;
;495;SEG21.S;438;00/02DA;L2102E5;Code;;1;00;
;497;SEG21.S;440;00/02DC;;Code;;3;00;E 2
;498;SEG21.S;441;00/02DF;;Code;;3;00;E 2
;500;SEG21.S;443;00/02E3;;Code;;4;00;E 3
;504;SEG21.S;447;00/02EA;;Code;;4;00;E 3
;507;SEG21.S;450;00/02F0;;Code;;3;00;E 2
;508;SEG21.S;451;00/02F3;;Code;;3;00;E 2
;509;SEG21.S;452;00/02F6;;Code;;3;00;E 2
;510;SEG21.S;453;00/02F9;;Code;;3;00;E 2
;513;SEG21.S;456;00/02FE;;Code;;4;00;E 3
;516;SEG21.S;459;00/0304;;Code;;3;00;E 2
;517;SEG21.S;460;00/0307;;Code;;3;00;E 2
;519;SEG21.S;462;00/030D;L210318;Code;;3;00;
;529;SEG21.S;472;00/0321;L21032C;Code;;1;00;
;531;SEG21.S;474;00/0323;;Code;;3;00;E 2
;532;SEG21.S;475;00/0326;;Code;;3;00;E 2
;534;SEG21.S;477;00/032A;;Code;;4;00;E 3
;538;SEG21.S;481;00/0331;;Code;;4;00;E 3
;541;SEG21.S;484;00/0337;;Code;;3;00;E 2
;542;SEG21.S;485;00/033A;;Code;;3;00;E 2
;543;SEG21.S;486;00/033D;;Code;;3;00;E 2
;544;SEG21.S;487;00/0340;;Code;;3;00;E 2
;547;SEG21.S;490;00/0345;;Code;;4;00;E 3
;550;SEG21.S;493;00/034B;;Code;;4;00;E 3
;551;SEG21.S;494;00/034F;;Code;;3;00;E 2
;552;SEG21.S;495;00/0352;;Code;;3;00;E 2
;553;SEG21.S;496;00/0355;L210360;Code;;3;00;
;563;SEG21.S;506;00/0369;L210374;Code;;1;00;
;568;SEG21.S;511;00/0370;;Code;;4;00;E 3
;572;SEG21.S;515;00/0377;;Code;;4;00;E 3
;587;SEG21.S;530;00/0395;L2103A0;Code;;1;00;
;592;SEG21.S;535;00/039C;;Code;;4;00;E 3
;596;SEG21.S;539;00/03A3;;Code;;4;00;E 3
;601;SEG21.S;544;00/03AD;;Code;;3;00;E 2
;602;SEG21.S;545;00/03B0;;Code;;3;00;E 2
;610;SEG21.S;553;00/03BC;;Code;;3;00;E 2
;611;SEG21.S;554;00/03BF;;Code;;3;00;E 2
;612;SEG21.S;555;00/03C2;;Code;;3;00;E 2
;613;SEG21.S;556;00/03C5;;Code;;3;00;E 2
;621;SEG21.S;564;00/03D1;;Code;;3;00;E 2
;622;SEG21.S;565;00/03D4;;Code;;3;00;E 2
;623;SEG21.S;566;00/03D7;L2103E2;Code;;2;00;
;625;SEG21.S;568;00/03DB;;Code;;3;00;E 2
;632;SEG21.S;575;00/03E9;L2103F4;Code;;1;00;
;634;SEG21.S;577;00/03EB;;Code;;3;00;E 2
;635;SEG21.S;578;00/03EE;;Code;;3;00;E 2
;636;SEG21.S;579;00/03F1;;Code;;4;00;E 3
;640;SEG21.S;583;00/03FC;L210407;Code;;2;00;
;641;SEG21.S;584;00/03FE;;Code;;3;00;E 2
;648;SEG21.S;591;00/040C;L210417;Code;;3;00;E 2
;649;SEG21.S;592;00/040F;;Code;;3;00;E 2
;650;SEG21.S;593;00/0412;L21041D;Code;;2;00;
;651;SEG21.S;594;00/0414;L21041F;Code;;3;00;E 2
;658;SEG21.S;601;00/0422;L21042D;Code;;1;00;
;660;SEG21.S;603;00/0424;;Code;;3;00;E 2
;661;SEG21.S;604;00/0427;;Code;;3;00;E 2
;662;SEG21.S;605;00/042A;;Code;;4;00;E 3
;665;SEG21.S;608;00/0433;L21043E;Code;;2;00;
;666;SEG21.S;609;00/0435;;Code;;3;00;E 2
;673;SEG21.S;616;00/0443;L21044E;Code;;3;00;E 2
;674;SEG21.S;617;00/0446;;Code;;3;00;E 2
;675;SEG21.S;618;00/0449;L210454;Code;;1;00;
;676;SEG21.S;619;00/044A;;Code;;3;00;E 2
;679;SEG21.S;622;00/0452;;Code;;3;00;E 2
;682;SEG21.S;625;00/045A;L210465;Code;;3;00;E 2
;685;SEG21.S;628;00/0462;L21046D;Code;;2;00;
;688;SEG21.S;631;00/0469;L210474;Code;;2;00;
;690;SEG21.S;633;00/046C;;Code;;3;00;E 2
;693;SEG21.S;636;00/0474;;Code;;3;00;E 2
;696;SEG21.S;639;00/047C;L210487;Code;;3;00;E 2
;699;SEG21.S;642;00/0484;L21048F;Code;;2;00;
;701;SEG21.S;644;00/0489;L210494;Code;;2;00;
;704;SEG21.S;647;00/0491;;Code;;3;00;E 2
;705;SEG21.S;648;00/0494;;Code;;3;00;E 2
;706;SEG21.S;649;00/0497;L2104A2;Code;;1;00;
;713;SEG21.S;656;00/049F;L2104AA;Code;;1;00;
;733;SEG21.S;673;00/04BC;;Code;;3;00;E 2
;736;SEG21.S;676;00/04C4;;Code;;3;00;E 2
;737;SEG21.S;677;00/04C7;;Code;;3;00;E 2
;739;SEG21.S;679;00/04CB;;Code;;3;00;E 2
;747;SEG21.S;687;00/04D9;;Code;;4;00;E 3
;752;SEG21.S;692;00/04E1;L2104F5;Code;;2;00;
;753;SEG21.S;693;00/04E3;;Code;;3;00;E 1 >>16
;754;SEG21.S;694;00/04E6;;Code;;3;00;E 2
;759;SEG21.S;699;00/04F1;;Code;;4;00;3
;767;SEG21.S;707;00/04FF;L210513;Code;;3;00;E 2
;770;SEG21.S;710;00/0507;;Code;;3;00;E 2
;771;SEG21.S;711;00/050A;;Code;;3;00;E 2
;773;SEG21.S;713;00/050E;;Code;;3;00;E 2
;781;SEG21.S;721;00/051C;;Code;;4;00;E 3
;786;SEG21.S;726;00/0524;L210538;Code;;2;00;
;787;SEG21.S;727;00/0526;;Code;;3;00;E 1 >>16
;788;SEG21.S;728;00/0529;;Code;;3;00;E 2
;793;SEG21.S;733;00/0534;;Code;;4;00;3
;800;SEG21.S;740;00/0540;L210554;Code;;1;00;
;807;SEG21.S;747;00/0548;L21055C;Code;;1;00;
;815;SEG21.S;755;00/0555;;Code;;3;00;E 2
;816;SEG21.S;756;00/0558;;Code;;3;00;E 2
;818;SEG21.S;758;00/055C;;Code;;3;00;E 2
;821;SEG21.S;761;00/0561;;Code;;3;00;E 2
;826;SEG21.S;766;00/0568;;Code;;3;00;E 2
;827;SEG21.S;767;00/056B;;Code;;3;00;E 2
;830;SEG21.S;770;00/0570;;Code;;4;00;E 3
;838;SEG21.S;778;00/057D;;Code;;3;00;E 2
;840;SEG21.S;780;00/0581;;Code;;3;00;E 2
;842;SEG21.S;782;00/0585;;Code;;4;00;E 3
;846;SEG21.S;786;00/058C;;Code;;3;00;E 2
;853;SEG21.S;793;00/059A;L2105AE;Code;;2;00;
;855;SEG21.S;795;00/059F;L2105B3;Code;;3;00;E 2
;856;SEG21.S;796;00/05A2;;Code;;3;00;E 2
;858;SEG21.S;798;00/05A6;;Code;;3;00;E 2
;861;SEG21.S;801;00/05AB;;Code;;3;00;E 2
;866;SEG21.S;806;00/05B2;;Code;;3;00;E 2
;867;SEG21.S;807;00/05B5;;Code;;3;00;E 2
;870;SEG21.S;810;00/05BA;;Code;;4;00;E 3
;878;SEG21.S;818;00/05C7;;Code;;3;00;E 2
;880;SEG21.S;820;00/05CB;;Code;;3;00;E 2
;882;SEG21.S;822;00/05CF;;Code;;4;00;E 3
;886;SEG21.S;826;00/05D6;;Code;;3;00;E 2
;894;SEG21.S;834;00/05E6;L2105FA;Code;;2;00;
;897;SEG21.S;837;00/05ED;L210601;Code;;2;00;
;907;SEG21.S;847;00/05F9;L21060D;Code;;1;00;
;915;SEG21.S;855;00/0606;;Code;;3;00;E 2
;916;SEG21.S;856;00/0609;;Code;;3;00;E 2
;918;SEG21.S;858;00/060D;;Code;;3;00;E 2
;921;SEG21.S;861;00/0612;;Code;;3;00;E 2
;926;SEG21.S;866;00/0619;;Code;;3;00;E 2
;931;SEG21.S;871;00/0623;L210637;Code;;4;00;E 3
;935;SEG21.S;875;00/062E;L210642;Code;;2;00;
;938;SEG21.S;878;00/0635;;Code;;3;00;E 2
;939;SEG21.S;879;00/0638;;Code;;3;00;E 2
;949;SEG21.S;889;00/0648;;Code;;3;00;E 2
;954;SEG21.S;894;00/0652;L210666;Code;;4;00;E 3
;957;SEG21.S;897;00/065B;L21066F;Code;;2;00;
;960;SEG21.S;900;00/0662;L210676;Code;;2;00;
;961;SEG21.S;901;00/0664;L210678;Code;;3;00;
;963;SEG21.S;903;00/0669;;Code;;3;00;E 2
;964;SEG21.S;904;00/066C;;Code;;3;00;E 2
;974;SEG21.S;914;00/067C;;Code;;3;00;E 2
;979;SEG21.S;919;00/0686;L21069A;Code;;4;00;E 3
;983;SEG21.S;923;00/0691;L2106A5;Code;;2;00;
;986;SEG21.S;926;00/0698;L2106AC;Code;;2;00;
;996;SEG21.S;936;00/06A4;L2106B8;Code;;1;00;
;1009;SEG21.S;949;00/06B8;;Code;;4;00;3
;1015;SEG21.S;955;00/06C4;L2106D8;Code;;4;00;3
;1019;SEG21.S;959;00/06CE;L2106E2;Code;;3;00;E 2
;1024;SEG21.S;964;00/06D8;L2106EC;Code;;1;00;
;1026;SEG21.S;966;00/06DA;;Code;;3;00;E 2
;1031;SEG21.S;971;00/06E4;L2106F8;Code;;4;00;E 3
;1036;SEG21.S;976;00/06EE;;Code;;3;00;E 2
;1041;SEG21.S;981;00/06F8;L21070C;Code;;1;00;
;1043;SEG21.S;983;00/06FA;;Code;;3;00;E 2
;1048;SEG21.S;988;00/0704;L210718;Code;;4;00;E 3
;1053;SEG21.S;993;00/070E;;Code;;3;00;E 2
;1055;SEG21.S;995;00/0713;;Code;;4;00;E 3
;1056;SEG21.S;996;00/0717;L21072B;Code;;2;00;
;1061;SEG21.S;1001;00/0721;;Code;;4;00;3
;1068;SEG21.S;1008;00/072D;;Code;;3;00;E 2
;1070;SEG21.S;1010;00/0732;L210746;Code;;3;00;E 2
;1076;SEG21.S;1016;00/0740;L210754;Code;;2;00;
;1077;SEG21.S;1017;00/0742;;Code;;3;00;E 2
;1078;SEG21.S;1018;00/0745;L210759;Code;;1;00;
;1085;SEG21.S;1025;00/074D;L210761;Code;;1;00;
;1094;SEG21.S;1034;00/075B;;Code;;3;00;E 2
;1096;SEG21.S;1036;00/0761;;Code;;3;00;E 2
;1098;SEG21.S;1038;00/0767;;Code;;3;00;E 2
;1100;SEG21.S;1040;00/076D;;Code;;3;00;E 2
;1102;SEG21.S;1042;00/0773;;Code;;3;00;E 2
;1104;SEG21.S;1044;00/0779;;Code;;3;00;E 2
;1106;SEG21.S;1046;00/077F;;Code;;3;00;E 2
;1108;SEG21.S;1048;00/0785;;Code;;3;00;E 2
;1110;SEG21.S;1050;00/078B;;Code;;3;00;E 2
;1111;SEG21.S;1051;00/078E;;Code;;4;00;3
;1112;SEG21.S;1052;00/0792;;Code;;4;00;E 3
;1120;SEG21.S;1060;00/079E;L2107B2;Code;;1;00;
;1128;SEG21.S;1068;00/07A9;;Code;;3;00;E 2
;1132;SEG21.S;1072;00/07B4;L2107C8;Code;;3;00;E 2
;1136;SEG21.S;1076;00/07BF;L2107D3;Code;;3;00;E 2
;1140;SEG21.S;1080;00/07CA;L2107DE;Code;;3;00;E 2
;1143;SEG21.S;1083;00/07D2;;Code;;3;00;E 2
;1146;SEG21.S;1086;00/07DA;;Code;;3;00;E 2
;1149;SEG21.S;1089;00/07E2;;Code;;3;00;E 2
;1152;SEG21.S;1092;00/07EA;;Code;;3;00;E 2
;1155;SEG21.S;1095;00/07F2;;Code;;3;00;E 2
;1158;SEG21.S;1098;00/07FA;;Code;;4;00;E 3
;1160;SEG21.S;1100;00/0800;L210814;Code;;4;00;E 3
;1161;SEG21.S;1101;00/0804;L210818;Code;;1;00;
;93;SEG22.S;25;00/0000;L220000;Code;;1;00;
;105;SEG22.S;37;00/0014;L220014;Code;;2;00;
;112;SEG22.S;44;00/0023;;Code;;4;00;E 3
;124;SEG22.S;56;00/003A;;Code;;4;00;E 3
;148;SEG22.S;80;00/0061;;Code;;4;00;3
;153;SEG22.S;85;00/006B;;Code;;4;00;3
;163;SEG22.S;95;00/0079;L220079;Code;;1;00;
;175;SEG22.S;107;00/008D;L22008D;Code;;2;00;
;182;SEG22.S;114;00/009C;;Code;;4;00;E 3
;194;SEG22.S;126;00/00B3;;Code;;4;00;E 3
;216;SEG22.S;148;00/00D6;;Code;;3;00;E 2
;220;SEG22.S;152;00/00E1;L2200E1;Code;;3;00;E 1 >>16
;221;SEG22.S;153;00/00E4;;Code;;3;00;E 2
;222;SEG22.S;154;00/00E7;;Code;;4;00;3
;225;SEG22.S;157;00/00ED;;Code;;3;00;E 1 >>16
;226;SEG22.S;158;00/00F0;;Code;;3;00;E 2
;227;SEG22.S;159;00/00F3;;Code;;4;00;3
;230;SEG22.S;162;00/00F9;;Code;;3;00;E 1 >>16
;231;SEG22.S;163;00/00FC;;Code;;3;00;E 2
;232;SEG22.S;164;00/00FF;;Code;;4;00;3
;235;SEG22.S;167;00/0105;;Code;;3;00;E 1 >>16
;236;SEG22.S;168;00/0108;;Code;;3;00;E 2
;237;SEG22.S;169;00/010B;;Code;;4;00;3
;240;SEG22.S;172;00/0111;;Code;;3;00;E 1 >>16
;241;SEG22.S;173;00/0114;;Code;;3;00;E 2
;242;SEG22.S;174;00/0117;;Code;;4;00;3
;245;SEG22.S;177;00/011D;;Code;;3;00;E 1 >>16
;246;SEG22.S;178;00/0120;;Code;;3;00;E 2
;247;SEG22.S;179;00/0123;;Code;;4;00;3
;250;SEG22.S;182;00/0129;;Code;;3;00;E 1 >>16
;251;SEG22.S;183;00/012C;;Code;;3;00;E 2
;252;SEG22.S;184;00/012F;;Code;;4;00;3
;255;SEG22.S;187;00/0135;;Code;;3;00;E 1 >>16
;256;SEG22.S;188;00/0138;;Code;;3;00;E 2
;257;SEG22.S;189;00/013B;;Code;;4;00;3
;260;SEG22.S;192;00/0141;;Code;;3;00;E 1 >>16
;261;SEG22.S;193;00/0144;;Code;;3;00;E 2
;262;SEG22.S;194;00/0147;;Code;;4;00;3
;265;SEG22.S;197;00/014D;;Code;;3;00;E 1 >>16
;266;SEG22.S;198;00/0150;;Code;;3;00;E 2
;267;SEG22.S;199;00/0153;;Code;;4;00;3
;270;SEG22.S;202;00/0159;;Code;;3;00;E 1 >>16
;271;SEG22.S;203;00/015C;;Code;;3;00;E 2
;272;SEG22.S;204;00/015F;;Code;;4;00;3
;275;SEG22.S;207;00/0165;;Code;;3;00;E 1 >>16
;276;SEG22.S;208;00/0168;;Code;;3;00;E 2
;277;SEG22.S;209;00/016B;;Code;;4;00;3
;280;SEG22.S;212;00/0171;;Code;;3;00;E 1 >>16
;281;SEG22.S;213;00/0174;;Code;;3;00;E 2
;282;SEG22.S;214;00/0177;;Code;;4;00;3
;285;SEG22.S;217;00/017D;;Code;;3;00;E 1 >>16
;286;SEG22.S;218;00/0180;;Code;;3;00;E 2
;287;SEG22.S;219;00/0183;;Code;;4;00;3
;290;SEG22.S;222;00/0189;;Code;;3;00;E 1 >>16
;291;SEG22.S;223;00/018C;;Code;;3;00;E 2
;292;SEG22.S;224;00/018F;;Code;;4;00;3
;295;SEG22.S;227;00/0195;;Code;;3;00;E 1 >>16
;296;SEG22.S;228;00/0198;;Code;;3;00;E 2
;297;SEG22.S;229;00/019B;;Code;;4;00;3
;300;SEG22.S;232;00/01A1;;Code;;3;00;E 2
;305;SEG22.S;237;00/01AB;L2201AB;Code;;2;00;
;312;SEG22.S;244;00/01BA;;Code;;4;00;E 3
;324;SEG22.S;256;00/01D1;;Code;;4;00;E 3
;331;SEG22.S;263;00/01DF;;Code;;3;00;E 2
;332;SEG22.S;264;00/01E2;L2201E2;Code;;1;00;
;339;SEG22.S;271;00/01EA;L2201EA;Code;;1;00;
;354;SEG22.S;286;00/01FD;L2201FD;Code;;1;00;
;362;SEG22.S;294;00/0208;;Code;;3;00;E 2
